OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,delivered,source,customer_norm,employee_norm,order_source_id,orderdate,shippeddate,shipcountry
10533.0,FOLKO,8.0,1997-05-12,1997-06-09,1997-05-22,1.0,188.04,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1,sql,folko,8,,,,
10534.0,LEHMS,8.0,1997-05-12,1997-06-09,1997-05-14,2.0,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,8,,,,
10535.0,ANTON,4.0,1997-05-13,1997-06-10,1997-05-21,1.0,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1,sql,anton,4,,,,
10536.0,LEHMS,3.0,1997-05-14,1997-06-11,1997-06-06,2.0,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,3,,,,
10537.0,RICSU,1.0,1997-05-14,1997-05-28,1997-05-19,1.0,78.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1,sql,ricsu,1,,,,
10538.0,BSBEV,9.0,1997-05-15,1997-06-12,1997-05-16,3.0,4.87,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1,sql,bsbev,9,,,,
10539.0,BSBEV,6.0,1997-05-16,1997-06-13,1997-05-23,3.0,12.36,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1,sql,bsbev,6,,,,
10540.0,QUICK,3.0,1997-05-19,1997-06-16,1997-06-13,3.0,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,3,,,,
10541.0,HANAR,2.0,1997-05-19,1997-06-16,1997-05-29,1.0,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1,sql,hanar,2,,,,
10542.0,KOENE,1.0,1997-05-20,1997-06-17,1997-05-26,3.0,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1,sql,koene,1,,,,
10543.0,LILAS,8.0,1997-05-21,1997-06-18,1997-05-23,2.0,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1,sql,lilas,8,,,,
10544.0,LONEP,4.0,1997-05-21,1997-06-18,1997-05-30,1.0,24.91,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1,sql,lonep,4,,,,
10545.0,LAZYK,8.0,1997-05-22,1997-06-19,1997-06-26,2.0,11.92,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,1,sql,lazyk,8,,,,
10546.0,VICTE,1.0,1997-05-23,1997-06-20,1997-05-27,3.0,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,1,sql,victe,1,,,,
10547.0,SEVES,3.0,1997-05-23,1997-06-20,1997-06-02,2.0,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,1,sql,seves,3,,,,
10548.0,TOMSP,3.0,1997-05-26,1997-06-23,1997-06-02,2.0,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,1,sql,tomsp,3,,,,
10549.0,QUICK,5.0,1997-05-27,1997-06-10,1997-05-30,1.0,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,5,,,,
10550.0,GODOS,7.0,1997-05-28,1997-06-25,1997-06-06,3.0,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,1,sql,godos,7,,,,
10551.0,FURIB,4.0,1997-05-28,1997-07-09,1997-06-06,3.0,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1,sql,furib,4,,,,
10552.0,HILAA,2.0,1997-05-29,1997-06-26,1997-06-05,1.0,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,2,,,,
10553.0,WARTH,2.0,1997-05-30,1997-06-27,1997-06-03,2.0,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1,sql,warth,2,,,,
10554.0,OTTIK,4.0,1997-05-30,1997-06-27,1997-06-05,3.0,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1,sql,ottik,4,,,,
10555.0,SAVEA,6.0,1997-06-02,1997-06-30,1997-06-04,3.0,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,6,,,,
10556.0,SIMOB,2.0,1997-06-03,1997-07-15,1997-06-13,1.0,9.8,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,1,sql,simob,2,,,,
10557.0,LEHMS,9.0,1997-06-03,1997-06-17,1997-06-06,2.0,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,9,,,,
10558.0,AROUT,1.0,1997-06-04,1997-07-02,1997-06-10,2.0,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,1,,,,
10559.0,BLONP,6.0,1997-06-05,1997-07-03,1997-06-13,1.0,8.05,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1,sql,blonp,6,,,,
10560.0,FRANK,8.0,1997-06-06,1997-07-04,1997-06-09,1.0,36.65,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,8,,,,
10561.0,FOLKO,2.0,1997-06-06,1997-07-04,1997-06-09,2.0,242.21,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1,sql,folko,2,,,,
10562.0,REGGC,1.0,1997-06-09,1997-07-07,1997-06-12,1.0,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1,sql,reggc,1,,,,
10563.0,RICAR,2.0,1997-06-10,1997-07-22,1997-06-24,2.0,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1,sql,ricar,2,,,,
10564.0,RATTC,4.0,1997-06-10,1997-07-08,1997-06-16,3.0,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1,sql,rattc,4,,,,
10565.0,MEREP,8.0,1997-06-11,1997-07-09,1997-06-18,2.0,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,8,,,,
10566.0,BLONP,9.0,1997-06-12,1997-07-10,1997-06-18,1.0,88.4,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1,sql,blonp,9,,,,
10567.0,HUNGO,1.0,1997-06-12,1997-07-10,1997-06-17,1.0,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,1,,,,
10568.0,GALED,3.0,1997-06-13,1997-07-11,1997-07-09,3.0,6.54,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,1,sql,galed,3,,,,
10569.0,RATTC,5.0,1997-06-16,1997-07-14,1997-07-11,1.0,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1,sql,rattc,5,,,,
10570.0,MEREP,3.0,1997-06-17,1997-07-15,1997-06-19,3.0,188.99,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,3,,,,
10571.0,ERNSH,8.0,1997-06-17,1997-07-29,1997-07-04,3.0,26.06,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,8,,,,
10572.0,BERGS,3.0,1997-06-18,1997-07-16,1997-06-25,2.0,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,3,,,,
10573.0,ANTON,7.0,1997-06-19,1997-07-17,1997-06-20,3.0,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1,sql,anton,7,,,,
10574.0,TRAIH,4.0,1997-06-19,1997-07-17,1997-06-30,2.0,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,1,sql,traih,4,,,,
10575.0,MORGK,5.0,1997-06-20,1997-07-04,1997-06-30,1.0,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1,sql,morgk,5,,,,
10576.0,TORTU,3.0,1997-06-23,1997-07-07,1997-06-30,3.0,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1,sql,tortu,3,,,,
10577.0,TRAIH,9.0,1997-06-23,1997-08-04,1997-06-30,2.0,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,1,sql,traih,9,,,,
10578.0,BSBEV,4.0,1997-06-24,1997-07-22,1997-07-25,3.0,29.6,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1,sql,bsbev,4,,,,
10579.0,LETSS,1.0,1997-06-25,1997-07-23,1997-07-04,2.0,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,1,sql,letss,1,,,,
10580.0,OTTIK,4.0,1997-06-26,1997-07-24,1997-07-01,3.0,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1,sql,ottik,4,,,,
10581.0,FAMIA,3.0,1997-06-26,1997-07-24,1997-07-02,1.0,3.01,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,1,sql,famia,3,,,,
10582.0,BLAUS,3.0,1997-06-27,1997-07-25,1997-07-14,2.0,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,1,sql,blaus,3,,,,
10583.0,WARTH,2.0,1997-06-30,1997-07-28,1997-07-04,2.0,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1,sql,warth,2,,,,
10584.0,BLONP,4.0,1997-06-30,1997-07-28,1997-07-04,1.0,59.14,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1,sql,blonp,4,,,,
10585.0,WELLI,7.0,1997-07-01,1997-07-29,1997-07-10,1.0,13.41,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1,sql,welli,7,,,,
10586.0,REGGC,9.0,1997-07-02,1997-07-30,1997-07-09,1.0,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1,sql,reggc,9,,,,
10587.0,QUEDE,1.0,1997-07-02,1997-07-30,1997-07-09,1.0,62.52,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1,sql,quede,1,,,,
10588.0,QUICK,2.0,1997-07-03,1997-07-31,1997-07-10,3.0,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,2,,,,
10589.0,GREAL,8.0,1997-07-04,1997-08-01,1997-07-14,2.0,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,8,,,,
10590.0,MEREP,4.0,1997-07-07,1997-08-04,1997-07-14,3.0,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,4,,,,
10591.0,VAFFE,1.0,1997-07-07,1997-07-21,1997-07-16,1.0,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1,sql,vaffe,1,,,,
10592.0,LEHMS,3.0,1997-07-08,1997-08-05,1997-07-16,1.0,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,3,,,,
10593.0,LEHMS,7.0,1997-07-09,1997-08-06,1997-08-13,2.0,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,7,,,,
10594.0,OLDWO,3.0,1997-07-09,1997-08-06,1997-07-16,2.0,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1,sql,oldwo,3,,,,
10595.0,ERNSH,2.0,1997-07-10,1997-08-07,1997-07-14,1.0,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,2,,,,
10596.0,WHITC,8.0,1997-07-11,1997-08-08,1997-08-12,1.0,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1,sql,whitc,8,,,,
10597.0,PICCO,7.0,1997-07-11,1997-08-08,1997-07-18,3.0,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,1,sql,picco,7,,,,
10598.0,RATTC,1.0,1997-07-14,1997-08-11,1997-07-18,3.0,44.42,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1,sql,rattc,1,,,,
10599.0,BSBEV,6.0,1997-07-15,1997-08-26,1997-07-21,3.0,29.98,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1,sql,bsbev,6,,,,
10600.0,HUNGC,4.0,1997-07-16,1997-08-13,1997-07-21,1.0,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,1,sql,hungc,4,,,,
10601.0,HILAA,7.0,1997-07-16,1997-08-27,1997-07-22,1.0,58.3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,7,,,,
10602.0,VAFFE,8.0,1997-07-17,1997-08-14,1997-07-22,2.0,2.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1,sql,vaffe,8,,,,
10603.0,SAVEA,8.0,1997-07-18,1997-08-15,1997-08-08,2.0,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,8,,,,
10604.0,FURIB,1.0,1997-07-18,1997-08-15,1997-07-29,1.0,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1,sql,furib,1,,,,
10605.0,MEREP,1.0,1997-07-21,1997-08-18,1997-07-29,2.0,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,1,,,,
10606.0,TRADH,4.0,1997-07-22,1997-08-19,1997-07-31,3.0,79.4,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,1,sql,tradh,4,,,,
10607.0,SAVEA,5.0,1997-07-22,1997-08-19,1997-07-25,1.0,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,5,,,,
10608.0,TOMSP,4.0,1997-07-23,1997-08-20,1997-08-01,2.0,27.79,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,1,sql,tomsp,4,,,,
10609.0,DUMON,7.0,1997-07-24,1997-08-21,1997-07-30,2.0,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,1,sql,dumon,7,,,,
10610.0,LAMAI,8.0,1997-07-25,1997-08-22,1997-08-06,1.0,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1,sql,lamai,8,,,,
10611.0,WOLZA,6.0,1997-07-25,1997-08-22,1997-08-01,2.0,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,1,sql,wolza,6,,,,
10612.0,SAVEA,1.0,1997-07-28,1997-08-25,1997-08-01,2.0,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,1,,,,
10613.0,HILAA,4.0,1997-07-29,1997-08-26,1997-08-01,2.0,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,4,,,,
10614.0,BLAUS,8.0,1997-07-29,1997-08-26,1997-08-01,3.0,1.93,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,1,sql,blaus,8,,,,
10615.0,WILMK,2.0,1997-07-30,1997-08-27,1997-08-06,3.0,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1,sql,wilmk,2,,,,
10616.0,GREAL,1.0,1997-07-31,1997-08-28,1997-08-05,2.0,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,1,,,,
10617.0,GREAL,4.0,1997-07-31,1997-08-28,1997-08-04,2.0,18.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,4,,,,
10618.0,MEREP,1.0,1997-08-01,1997-09-12,1997-08-08,1.0,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,1,,,,
10619.0,MEREP,3.0,1997-08-04,1997-09-01,1997-08-07,3.0,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,3,,,,
10620.0,LAUGB,2.0,1997-08-05,1997-09-02,1997-08-14,3.0,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,1,sql,laugb,2,,,,
10621.0,ISLAT,4.0,1997-08-05,1997-09-02,1997-08-11,2.0,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,sql,islat,4,,,,
10622.0,RICAR,4.0,1997-08-06,1997-09-03,1997-08-11,3.0,50.97,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1,sql,ricar,4,,,,
10623.0,FRANK,8.0,1997-08-07,1997-09-04,1997-08-12,2.0,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,8,,,,
10624.0,THECR,4.0,1997-08-07,1997-09-04,1997-08-19,2.0,94.8,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1,sql,thecr,4,,,,
10625.0,ANATR,3.0,1997-08-08,1997-09-05,1997-08-14,1.0,43.9,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,1,sql,anatr,3,,,,
10626.0,BERGS,1.0,1997-08-11,1997-09-08,1997-08-20,2.0,138.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,1,,,,
10627.0,SAVEA,8.0,1997-08-11,1997-09-22,1997-08-21,3.0,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,8,,,,
10628.0,BLONP,4.0,1997-08-12,1997-09-09,1997-08-20,3.0,30.36,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1,sql,blonp,4,,,,
10629.0,GODOS,4.0,1997-08-12,1997-09-09,1997-08-20,3.0,85.46,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,1,sql,godos,4,,,,
10630.0,KOENE,1.0,1997-08-13,1997-09-10,1997-08-19,2.0,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1,sql,koene,1,,,,
10631.0,LAMAI,8.0,1997-08-14,1997-09-11,1997-08-15,1.0,0.87,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1,sql,lamai,8,,,,
10632.0,WANDK,8.0,1997-08-14,1997-09-11,1997-08-19,1.0,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1,sql,wandk,8,,,,
10633.0,ERNSH,7.0,1997-08-15,1997-09-12,1997-08-18,3.0,477.9,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,7,,,,
10634.0,FOLIG,4.0,1997-08-15,1997-09-12,1997-08-21,3.0,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,1,sql,folig,4,,,,
10635.0,MAGAA,8.0,1997-08-18,1997-09-15,1997-08-21,3.0,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1,sql,magaa,8,,,,
10636.0,WARTH,4.0,1997-08-19,1997-09-16,1997-08-26,1.0,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1,sql,warth,4,,,,
10637.0,QUEEN,6.0,1997-08-19,1997-09-16,1997-08-26,1.0,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1,sql,queen,6,,,,
10638.0,LINOD,3.0,1997-08-20,1997-09-17,1997-09-01,1.0,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1,sql,linod,3,,,,
10639.0,SANTG,7.0,1997-08-20,1997-09-17,1997-08-27,3.0,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,1,sql,santg,7,,,,
10640.0,WANDK,4.0,1997-08-21,1997-09-18,1997-08-28,1.0,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1,sql,wandk,4,,,,
10641.0,HILAA,4.0,1997-08-22,1997-09-19,1997-08-26,2.0,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,4,,,,
10642.0,SIMOB,7.0,1997-08-22,1997-09-19,1997-09-05,3.0,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,1,sql,simob,7,,,,
10643.0,ALFKI,6.0,1997-08-25,1997-09-22,1997-09-02,1.0,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1,sql,alfki,6,,,,
10644.0,WELLI,3.0,1997-08-25,1997-09-22,1997-09-01,2.0,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1,sql,welli,3,,,,
10645.0,HANAR,4.0,1997-08-26,1997-09-23,1997-09-02,1.0,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1,sql,hanar,4,,,,
10646.0,HUNGO,9.0,1997-08-27,1997-10-08,1997-09-03,3.0,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,9,,,,
10647.0,QUEDE,4.0,1997-08-27,1997-09-10,1997-09-03,2.0,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1,sql,quede,4,,,,
10648.0,RICAR,5.0,1997-08-28,1997-10-09,1997-09-09,2.0,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1,sql,ricar,5,,,,
10649.0,MAISD,5.0,1997-08-28,1997-09-25,1997-08-29,3.0,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1,sql,maisd,5,,,,
10650.0,FAMIA,5.0,1997-08-29,1997-09-26,1997-09-03,3.0,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,1,sql,famia,5,,,,
10651.0,WANDK,8.0,1997-09-01,1997-09-29,1997-09-11,2.0,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1,sql,wandk,8,,,,
10652.0,GOURL,4.0,1997-09-01,1997-09-29,1997-09-08,2.0,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,4,,,,
10653.0,FRANK,1.0,1997-09-02,1997-09-30,1997-09-19,1.0,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,1,,,,
10654.0,BERGS,5.0,1997-09-02,1997-09-30,1997-09-11,1.0,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,5,,,,
10655.0,REGGC,1.0,1997-09-03,1997-10-01,1997-09-11,2.0,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1,sql,reggc,1,,,,
10656.0,GREAL,6.0,1997-09-04,1997-10-02,1997-09-10,1.0,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,6,,,,
10657.0,SAVEA,2.0,1997-09-04,1997-10-02,1997-09-15,2.0,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,2,,,,
10658.0,QUICK,4.0,1997-09-05,1997-10-03,1997-09-08,1.0,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,4,,,,
10659.0,QUEEN,7.0,1997-09-05,1997-10-03,1997-09-10,2.0,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1,sql,queen,7,,,,
10660.0,HUNGC,8.0,1997-09-08,1997-10-06,1997-10-15,1.0,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,1,sql,hungc,8,,,,
10661.0,HUNGO,7.0,1997-09-09,1997-10-07,1997-09-15,3.0,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,7,,,,
10662.0,LONEP,3.0,1997-09-09,1997-10-07,1997-09-18,2.0,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1,sql,lonep,3,,,,
10663.0,BONAP,2.0,1997-09-10,1997-09-24,1997-10-03,2.0,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1,sql,bonap,2,,,,
10664.0,FURIB,1.0,1997-09-10,1997-10-08,1997-09-19,3.0,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,1,sql,furib,1,,,,
10665.0,LONEP,1.0,1997-09-11,1997-10-09,1997-09-17,2.0,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1,sql,lonep,1,,,,
10666.0,RICSU,7.0,1997-09-12,1997-10-10,1997-09-22,2.0,232.42,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1,sql,ricsu,7,,,,
10667.0,ERNSH,7.0,1997-09-12,1997-10-10,1997-09-19,1.0,78.09,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,7,,,,
10668.0,WANDK,1.0,1997-09-15,1997-10-13,1997-09-23,2.0,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1,sql,wandk,1,,,,
10669.0,SIMOB,2.0,1997-09-15,1997-10-13,1997-09-22,1.0,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,1,sql,simob,2,,,,
10670.0,FRANK,4.0,1997-09-16,1997-10-14,1997-09-18,1.0,203.48,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,4,,,,
10671.0,FRANR,1.0,1997-09-17,1997-10-15,1997-09-24,1.0,30.34,France restauration,"54, rue Royale",Nantes,,44000,France,1,sql,franr,1,,,,
10672.0,BERGS,9.0,1997-09-17,1997-10-01,1997-09-26,2.0,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,9,,,,
10673.0,WILMK,2.0,1997-09-18,1997-10-16,1997-09-19,1.0,22.76,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1,sql,wilmk,2,,,,
10674.0,ISLAT,4.0,1997-09-18,1997-10-16,1997-09-30,2.0,0.9,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,sql,islat,4,,,,
10675.0,FRANK,5.0,1997-09-19,1997-10-17,1997-09-23,2.0,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,5,,,,
10676.0,TORTU,2.0,1997-09-22,1997-10-20,1997-09-29,2.0,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,1,sql,tortu,2,,,,
